rms,hiz_rms,a1x,a1x_rms,a2x_a1x,a3x_a1x,altharmonik,thd,kurtosis,crest,rulman_bant,etiket,kutle_g,devir_hz,nominal_hz,kanal,blok,dosya,kayit_id,kaciklik_mm,kaciklik_yon
0.04515732953244633,0.00012942679960881748,0.012911470701625797,0.28592192751484025,0.4777143994576398,0.2601243651349427,0.49459389574355345,0.7028813606047891,2.572123679865054,3.1371263966484166,0.027910624537024777,kaciklik,0,30.3104,30,overhang_radyal,3,30.3104.csv,kaciklik_yatay_0.5mm_30.3104,0.5,yatay
0.037112938477897574,0.00012230494485024766,0.010176812055648072,0.27421197223266514,0.8779491785174182,0.33206472154099365,0.8969395955292926,1.115489693943746,2.483706078974327,2.8643276448357726,0.027974388721162115,kaciklik,0,30.3104,30,overhang_radyal,4,30.3104.csv,kaciklik_yatay_0.5mm_30.3104,0.5,yatay
0.03804554241107957,0.00013945691285393596,0.012403775393132206,0.32602440671719723,0.6312198075031569,0.34650475590210283,0.7982650484709396,0.8712475841411323,2.5447855883453805,2.788819486059849,0.0275721155229153,kaciklik,0,30.3104,30,overhang_radyal,5,30.3104.csv,kaciklik_yatay_0.5mm_30.3104,0.5,yatay
0.03703763144634588,0.00010927739872779373,0.013776606990685121,0.3719624190944952,0.6718748930514749,0.21178414781512306,0.42479500541300336,0.9531952591889938,2.5701990956848566,2.763116540811483,0.0273573884719749,kaciklik,0,30.3104,30,overhang_radyal,6,30.3104.csv,kaciklik_yatay_0.5mm_30.3104,0.5,yatay
0.29446477211597866,0.0006340222204741481,0.2186496050904902,0.7425323019747496,0.04454845376034513,0.1493565584396989,0.012676601288365178,0.33336557654089166,3.7106136762427684,4.309597463097427,0.2796828719301042,kaciklik,0,50.176,50,underhang_radyal,0,50.176.csv,kaciklik_yatay_0.5mm_50.176,0.5,yatay
0.29363122242835515,0.0006343633632252081,0.2196136457166128,0.7479233437767325,0.04434943737049478,0.11016470690895024,0.00967151162941099,0.25946155469160515,3.7452265975326546,4.316392783655977,0.2682548802525034,kaciklik,0,50.176,50,underhang_radyal,1,50.176.csv,kaciklik_yatay_0.5mm_50.176,0.5,yatay
0.29572748382373654,0.0006335964258850094,0.21904297765167147,0.7406919871589877,0.044271060979414543,0.11761018536317537,0.010979924599356596,0.26206323380099106,3.646136826194079,4.398259519624387,0.2704455712427097,kaciklik,0,50.176,50,underhang_radyal,2,50.176.csv,kaciklik_yatay_0.5mm_50.176,0.5,yatay
0.29241738945003315,0.0006355119808770279,0.21915243773380233,0.7494507701652968,0.042821330053590526,0.16156348417953817,0.013718512678422686,0.33194203633723857,3.753190791479116,4.283152142723733,0.28674210760626345,kaciklik,0,50.176,50,underhang_radyal,3,50.176.csv,kaciklik_yatay_0.5mm_50.176,0.5,yatay
0.29542073479385544,0.0006391050506010413,0.22002736666348036,0.7447932414638081,0.04309051837111204,0.1853593419620503,0.0070613938984776005,0.348762723975234,3.625216349859612,4.250027021449647,0.29273711809769193,kaciklik,0,50.176,50,underhang_radyal,4,50.176.csv,kaciklik_yatay_0.5mm_50.176,0.5,yatay
0.2904108710867676,0.0006352444123187094,0.21910216932782595,0.7544558112000194,0.0481509021199574,0.17792301323108756,0.011068901882359646,0.33417383607074663,3.654290438596916,4.632120921699268,0.2813172359067707,kaciklik,0,50.176,50,underhang_radyal,5,50.176.csv,kaciklik_yatay_0.5mm_50.176,0.5,yatay
0.2923320221274605,0.0006372632012187139,0.22018737014222065,0.7532098896968015,0.04481608919148103,0.13478293230725613,0.006732178404905413,0.29429479302544065,4.002425202312556,4.902521467497524,0.27954662403881314,kaciklik,0,50.176,50,underhang_radyal,6,50.176.csv,kaciklik_yatay_0.5mm_50.176,0.5,yatay
0.030346334907213973,0.00010599539075003086,0.008882189905385019,0.29269399195158946,0.3594807218119966,0.7989643144993938,0.474496166662278,1.0660064565641811,2.3147656864853507,3.2601861746211442,0.022544374434788406,kaciklik,0,50.176,50,overhang_radyal,0,50.176.csv,kaciklik_yatay_0.5mm_50.176,0.5,yatay
0.03029502797147632,0.00011367559245812259,0.0061363192225688465,0.2025520236569454,0.5767948287056973,0.6626719868236485,0.926987171990279,1.3263981191308356,2.3065270594334724,2.8658609362595033,0.021913319700961897,kaciklik,0,50.176,50,overhang_radyal,1,50.176.csv,kaciklik_yatay_0.5mm_50.176,0.5,yatay
0.02966068796985568,9.882965253417384e-05,0.0057841795569586055,0.19501164513250965,0.6321530124607853,0.705339789981937,0.6850670758095854,1.3364693380560941,2.217785536774414,2.6944615863787775,0.022377825424532084,kaciklik,0,50.176,50,overhang_radyal,2,50.176.csv,kaciklik_yatay_0.5mm_50.176,0.5,yatay
0.0297262469501723,0.00010015579219803955,0.00758102557956007,0.2550280091534092,0.47340932623390464,0.4685587564956467,0.7760232677865201,0.9117962731974779,2.307255578803154,2.655397070849175,0.022302822403244188,kaciklik,0,50.176,50,overhang_radyal,3,50.176.csv,kaciklik_yatay_0.5mm_50.176,0.5,yatay
0.029519193855877042,0.00011115073441734418,0.009752734792270349,0.33038621716962197,0.33281611906187514,0.5751278257798087,0.5837524119608047,0.8344770107558788,2.2994033334124793,2.670075299819688,0.022416557409813225,kaciklik,0,50.176,50,overhang_radyal,4,50.176.csv,kaciklik_yatay_0.5mm_50.176,0.5,yatay
0.02937444286636936,0.00010584129727754612,0.007517063688984247,0.2559048940238655,0.40469737315226406,0.8717485770851642,0.7602119954406644,1.158279157522706,2.2993679342463675,2.7985509018863266,0.0221104626921082,kaciklik,0,50.176,50,overhang_radyal,5,50.176.csv,kaciklik_yatay_0.5mm_50.176,0.5,yatay
0.029396538848405415,9.261098357726211e-05,0.005401098208225768,0.183732453534577,0.6520608322888383,0.8491538062723386,0.8812595082760443,1.5440796196984712,2.278100535895769,3.117354113321631,0.02235087991830081,kaciklik,0,50.176,50,overhang_radyal,6,50.176.csv,kaciklik_yatay_0.5mm_50.176,0.5,yatay
0.2360468862234436,0.0007328757742982164,0.14985136536448912,0.6348372891562057,0.10615791383261068,0.19112037095190815,0.010664201788518419,0.3028363269332281,4.509321977494849,5.973641672995834,0.3074767992968627,kaciklik,0,29.4912,30,underhang_radyal,0,29.4912.csv,kaciklik_yatay_1.0mm_29.4912,1.0,yatay
0.0546079512981532,0.00019358795465421487,0.019674356154010038,0.3602837258301453,0.37390890154438217,0.22380809544166191,0.48108800346311653,0.6169545655558735,2.605921714618699,3.044397291881838,0.032333736728511,kaciklik,0,29.4912,30,overhang_radyal,0,29.4912.csv,kaciklik_yatay_1.0mm_29.4912,1.0,yatay
0.5576600720172075,0.0006360355097344211,0.21058315653975596,0.37761921124752945,0.07561205648030198,0.20060214275496102,0.009095543714129501,0.33745411005487475,7.4405379101621705,6.3195639124166005,0.6608508547363905,kaciklik,0,50.176,50,underhang_radyal,0,50.176.csv,kaciklik_yatay_1.0mm_50.176,1.0,yatay
0.5240635533978043,0.0006454352256937776,0.211517842558555,0.4036110528708971,0.07220911953618853,0.24424844535680884,0.013061100811326288,0.38327880995709496,7.489745870910551,6.671484210562522,0.6331308292402652,kaciklik,0,50.176,50,underhang_radyal,1,50.176.csv,kaciklik_yatay_1.0mm_50.176,1.0,yatay
0.5561884053050864,0.0006402390010847211,0.21085909627862015,0.3791145127568389,0.07199167487065605,0.2052525171665087,0.016652905946565044,0.3781481588719924,7.099173368572865,6.222505810715938,0.6475343102507426,kaciklik,0,50.176,50,underhang_radyal,2,50.176.csv,kaciklik_yatay_1.0mm_50.176,1.0,yatay
0.5580829380225264,0.0006377072720731594,0.2113623399504029,0.3787292632506403,0.07665050639938088,0.17027197007888928,0.010312325526226037,0.29704448940072053,7.2617235939992035,6.271368034430267,0.651393296827681,kaciklik,0,50.176,50,underhang_radyal,3,50.176.csv,kaciklik_yatay_1.0mm_50.176,1.0,yatay
0.523996980351371,0.0006409213883427792,0.2110643010267306,0.402796788799807,0.0760184068775023,0.24296636633461494,0.01259025480519048,0.39549264565079945,7.189921711108234,6.577519169531623,0.6470399951813819,kaciklik,0,50.176,50,underhang_radyal,4,50.176.csv,kaciklik_yatay_1.0mm_50.176,1.0,yatay
0.547524887720385,0.0006463904322826921,0.211982010307917,0.3871641546562661,0.07172266078726369,0.21808933629772978,0.014677300114664336,0.37731834507116346,7.535133340544718,6.707994489470444,0.6503192841940219,kaciklik,0,50.176,50,underhang_radyal,5,50.176.csv,kaciklik_yatay_1.0mm_50.176,1.0,yatay
0.5512446126836296,0.000635093669810512,0.21027115138981958,0.381447993415796,0.07893926539043547,0.16327271508179117,0.007313185501546255,0.30565798555521834,7.423423628915703,6.4382191398983375,0.6477295189193135,kaciklik,0,50.176,50,underhang_radyal,6,50.176.csv,kaciklik_yatay_1.0mm_50.176,1.0,yatay
0.03983100174524689,0.00011465909248004141,0.01600528075157347,0.4018297318641147,0.21733007289919157,0.5402438993446366,0.38286426959333203,0.7857432112710858,2.9880024057973547,3.390994334696317,0.02610823847955196,kaciklik,0,50.176,50,overhang_radyal,0,50.176.csv,kaciklik_yatay_1.0mm_50.176,1.0,yatay
0.0385183231530544,0.00016017845794595643,0.012490865272666315,0.3242837239489627,0.2791329799819101,1.1366095410305388,0.485240672337467,1.340800445056972,2.7086788844309053,3.388987845113114,0.025673282755892184,kaciklik,0,50.176,50,overhang_radyal,1,50.176.csv,kaciklik_yatay_1.0mm_50.176,1.0,yatay
0.03875278233223179,0.00016269620852154364,0.012139182095388624,0.3132467235772869,0.2851641747301304,1.115698593978758,0.37386884123294495,1.306122512137113,2.823020803388976,3.250404772887222,0.024878895668615706,kaciklik,0,50.176,50,overhang_radyal,2,50.176.csv,kaciklik_yatay_1.0mm_50.176,1.0,yatay
0.04045758845103026,0.0001285214410691614,0.014936849273512465,0.36919771654760847,0.24022867469949685,0.5774249514925816,0.39713538689182576,0.7351437118313391,2.685029398876755,3.0753599805277942,0.025884989706790696,kaciklik,0,50.176,50,overhang_radyal,3,50.176.csv,kaciklik_yatay_1.0mm_50.176,1.0,yatay
0.03737894314029932,0.0001378052193276833,0.016492690954884825,0.44122946153237674,0.23848994674755272,0.7225346450695278,0.38107829262765186,0.8195751463065157,2.6936139865607904,3.3618032950587486,0.02585570382626075,kaciklik,0,50.176,50,overhang_radyal,4,50.176.csv,kaciklik_yatay_1.0mm_50.176,1.0,yatay
0.03771699242386105,0.00014242894111929802,0.01393256343166616,0.369397519153265,0.2388638062660386,1.0641990836762665,0.43583156636761655,1.1558130031197142,2.6711267635906855,3.2004583473680217,0.025611385953193688,kaciklik,0,50.176,50,overhang_radyal,5,50.176.csv,kaciklik_yatay_1.0mm_50.176,1.0,yatay
0.038996098003367424,0.0001696098020615043,0.012789300755656496,0.32796360174867084,0.299171061782709,0.7230973146849121,0.49920399289251505,0.8568319416592678,2.6367504381347784,3.3769648249811155,0.02566957114856663,kaciklik,0,50.176,50,overhang_radyal,6,50.176.csv,kaciklik_yatay_1.0mm_50.176,1.0,yatay
0.18242306426465815,0.0007481679907383217,0.15514921392946365,0.8504912169632439,0.24028033045315478,0.06313136046715857,0.01406350802627016,0.31920871854626737,3.2305879656205,4.244970519801057,0.12826553643037109,kaciklik,0,29.696,30,underhang_radyal,0,29.696.csv,kaciklik_yatay_1.5mm_29.696,1.5,yatay
0.18200757974234344,0.0007315980414646431,0.15272548276549744,0.8391160575887119,0.16157160082115302,0.0459951647607501,0.008923836518470042,0.3150083662870055,2.9694511951460223,3.5310896173439237,0.11850112294341249,kaciklik,0,29.696,30,underhang_radyal,1,29.696.csv,kaciklik_yatay_1.5mm_29.696,1.5,yatay
0.17887265940174357,0.0007148905001744198,0.1491018053062852,0.8335639767650161,0.167814481372394,0.03594542094085632,0.010036889643925719,0.3282265604507127,3.2354515564376642,4.304588431121109,0.11942292217016842,kaciklik,0,29.696,30,underhang_radyal,2,29.696.csv,kaciklik_yatay_1.5mm_29.696,1.5,yatay
0.17693717610473536,0.0007362422240237215,0.15190837315808722,0.8585441256692644,0.24890778655378423,0.06397534372076047,0.014356870376237254,0.3036348198805542,3.138904028304066,3.925752250197074,0.11752501447940909,kaciklik,0,29.696,30,underhang_radyal,3,29.696.csv,kaciklik_yatay_1.5mm_29.696,1.5,yatay
0.1741204367627871,0.0007317009199728537,0.15162866310497386,0.8708263425198862,0.11767664618203684,0.016681739910952453,0.013539787934164159,0.23513334508268474,3.258261912339484,4.8680499545363265,0.11474651111574212,kaciklik,0,29.696,30,underhang_radyal,4,29.696.csv,kaciklik_yatay_1.5mm_29.696,1.5,yatay
0.1812905049720908,0.000717691065729899,0.1496927041932459,0.8257062564609492,0.18156389004397572,0.04942028644695543,0.012809980045249445,0.34844407823079704,3.1372860727308645,4.2454295216860345,0.11894802944674701,kaciklik,0,29.696,30,underhang_radyal,5,29.696.csv,kaciklik_yatay_1.5mm_29.696,1.5,yatay
0.03237144677621215,0.0001014752325897631,0.005138878963730907,0.1587472750012649,0.8997290964777864,0.45088090106547885,1.7274960444725582,1.5782337473516055,2.3834369172149383,2.6129736178918996,0.02725631808490633,kaciklik,0,29.696,30,overhang_radyal,0,29.696.csv,kaciklik_yatay_1.5mm_29.696,1.5,yatay
0.0297313614503762,9.07611248870648e-05,0.010088729081235216,0.33932953584163,0.319725420653057,0.20513774394575798,0.7755928685629372,0.8692638667599296,2.30481978420086,2.7741373187434015,0.026997041940586507,kaciklik,0,29.696,30,overhang_radyal,1,29.696.csv,kaciklik_yatay_1.5mm_29.696,1.5,yatay
0.03571548231824551,0.00012196437591100932,0.015236220710219878,0.42659988668302945,0.18160009612656466,0.17643637777816243,0.5367036909135136,0.5670764326252213,2.510359057726429,2.7878883194276387,0.027002840811340748,kaciklik,0,29.696,30,overhang_radyal,2,29.696.csv,kaciklik_yatay_1.5mm_29.696,1.5,yatay
0.03355039262837536,0.00012079384100502176,0.010499914917974907,0.3129595243181032,0.5417007746486299,0.2766515169442268,0.9428730847311713,0.8565106956241335,2.4481084834140443,2.892890036592488,0.027338063438999773,kaciklik,0,29.696,30,overhang_radyal,3,29.696.csv,kaciklik_yatay_1.5mm_29.696,1.5,yatay
0.03359149682460328,8.792518358225161e-05,0.007724093131648539,0.22994191571008743,0.5524388937224185,0.26498497579407554,1.008093857191061,1.025319529463332,2.527991047842329,2.9025441823253533,0.02721509135228583,kaciklik,0,29.696,30,overhang_radyal,4,29.696.csv,kaciklik_yatay_1.5mm_29.696,1.5,yatay
0.029585967385434744,9.654856248519292e-05,0.011175739613485457,0.3777378467134243,0.4363621379282585,0.16071656435385623,0.6676191307176736,0.5957770671980505,2.2715907585020947,2.855771701136528,0.026989167192087184,kaciklik,0,29.696,30,overhang_radyal,5,29.696.csv,kaciklik_yatay_1.5mm_29.696,1.5,yatay
0.3155527333039152,0.0005942398890807693,0.16114934087089458,0.5106890984055515,0.20586006461904338,0.1594704460277181,0.024428114100524482,1.3839584529144584,2.9215630787357085,3.234210295237137,0.21195969443065274,kaciklik,0,50.5856,50,underhang_radyal,0,50.5856.csv,kaciklik_yatay_1.5mm_50.5856,1.5,yatay
0.301470462907957,0.0005950704613049903,0.15911230084447303,0.5277873636745779,0.20649988414150897,0.09934330486486158,0.02285919122987099,1.3622088397583212,3.015558974793181,4.273963052591784,0.20688646512724254,kaciklik,0,50.5856,50,underhang_radyal,1,50.5856.csv,kaciklik_yatay_1.5mm_50.5856,1.5,yatay
0.028427425892388773,0.00010174574497490416,0.003296412898632926,0.11595889515271085,0.9465360843128421,1.3173853777034061,1.3620609447309795,2.1983948820287815,2.038736661865273,2.6430306299760526,0.022353509150805174,kaciklik,0,50.5856,50,overhang_radyal,0,50.5856.csv,kaciklik_yatay_1.5mm_50.5856,1.5,yatay
0.02841969194831781,0.00010957064708371645,0.006691408119313949,0.23544970618425617,0.4298215104158092,0.40244532935702565,0.7360672578780734,0.9057917193513326,2.0425286235374456,2.3530569632789518,0.022185130640973768,kaciklik,0,50.5856,50,overhang_radyal,1,50.5856.csv,kaciklik_yatay_1.5mm_50.5856,1.5,yatay
0.20094876389538655,0.0007621395451544947,0.13772970567253767,0.6853971281134829,0.26506319918517063,0.03527691230260048,0.02597495560246619,0.39746438852175225,3.2650672138340333,4.3094035860755,0.14053597615387414,kaciklik,0,29.0816,30,underhang_radyal,0,29.0816.csv,kaciklik_yatay_2.0mm_29.0816,2.0,yatay
0.20058195771787513,0.0007708311518551652,0.13948380134029922,0.6953955526538045,0.28592152264135406,0.05277816294024966,0.05554374711718277,0.41044742256499134,3.1798099819159953,4.221601839699447,0.14005769882006966,kaciklik,0,29.0816,30,underhang_radyal,1,29.0816.csv,kaciklik_yatay_2.0mm_29.0816,2.0,yatay
0.20403787631670567,0.0007729031080488913,0.13948656535140685,0.6836307447849216,0.2282280057186038,0.03867434691725562,0.029436412460290294,0.36417196915271294,3.079004637521934,3.9426638875233566,0.13412545023128122,kaciklik,0,29.0816,30,underhang_radyal,2,29.0816.csv,kaciklik_yatay_2.0mm_29.0816,2.0,yatay
0.20570510254344881,0.0007615064059026955,0.13842782346862012,0.6729430712041214,0.16600870865243078,0.043377504661376416,0.058897541092770525,0.34082511108786623,3.143491263868452,4.0352521850323,0.14557291013633408,kaciklik,0,29.0816,30,underhang_radyal,3,29.0816.csv,kaciklik_yatay_2.0mm_29.0816,2.0,yatay
0.20059885473015834,0.0007566804822524437,0.1386035726110674,0.6909489727487391,0.16748387845844437,0.04779980215980694,0.058387140897130096,0.34405052186439705,3.132928715845568,4.125238145652267,0.1311467607308689,kaciklik,0,29.0816,30,underhang_radyal,4,29.0816.csv,kaciklik_yatay_2.0mm_29.0816,2.0,yatay
0.20518407971587418,0.000770004356322169,0.1398392454661754,0.6815306804462331,0.235258296996718,0.025748912561251818,0.04896836499163609,0.3835763592452455,3.1704394858653013,3.570183201730457,0.13657433522042428,kaciklik,0,29.0816,30,underhang_radyal,5,29.0816.csv,kaciklik_yatay_2.0mm_29.0816,2.0,yatay
0.20066682931168195,0.0007759905077145394,0.1400370051871763,0.6978582642025435,0.2885331760764787,0.03656843893111577,0.025905499890187707,0.4202851526721708,3.1808345530980096,4.412339434787448,0.1396832193656483,kaciklik,0,29.0816,30,underhang_radyal,6,29.0816.csv,kaciklik_yatay_2.0mm_29.0816,2.0,yatay
0.038281884740050724,0.0001484755865230987,0.021588008964607063,0.5639223123582953,0.1865456184915806,0.15626280533170894,0.2041037259653146,0.4093008956220979,2.8351055822837847,3.308158074284599,0.028241985088182008,kaciklik,0,29.0816,30,overhang_radyal,0,29.0816.csv,kaciklik_yatay_2.0mm_29.0816,2.0,yatay
0.04708978402316722,0.00015898254986096536,0.020388473926546587,0.4329702152824252,0.21041110362063958,0.24193036763258152,0.4770436729383762,0.5345855186381308,2.80638754464567,3.056550647185897,0.028993777168608494,kaciklik,0,29.0816,30,overhang_radyal,1,29.0816.csv,kaciklik_yatay_2.0mm_29.0816,2.0,yatay
0.038227526088359796,0.00015747401307227466,0.018492070617526498,0.48373704786179084,0.2051371778774395,0.2103549168126978,0.62177732254612,0.5600883179714433,2.8171358617032443,3.27216775517572,0.025995573240279783,kaciklik,0,29.0816,30,overhang_radyal,2,29.0816.csv,kaciklik_yatay_2.0mm_29.0816,2.0,yatay
0.04312435210040039,0.00017285424423451912,0.021711124718677102,0.5034539340469784,0.2847425826431129,0.18638154172363405,0.39513433496567596,0.5857587470764511,2.4258822992092313,3.0517470728452354,0.026199357305804097,kaciklik,0,29.0816,30,overhang_radyal,3,29.0816.csv,kaciklik_yatay_2.0mm_29.0816,2.0,yatay
0.04884152208580983,0.00015136941171578537,0.02089496816946022,0.4278115684503438,0.14534621444769555,0.14119462018787876,0.3154865233294001,0.5256151071460907,2.6147171035345655,2.780543197364908,0.026057234090390322,kaciklik,0,29.0816,30,overhang_radyal,4,29.0816.csv,kaciklik_yatay_2.0mm_29.0816,2.0,yatay
0.03665514528969164,0.00013726242944791,0.016761695008228203,0.45728082306864404,0.38498454434192786,0.11554547312748475,0.3006463574188962,0.6616795903770734,2.916757642570584,3.509193545957353,0.02805811006606644,kaciklik,0,29.0816,30,overhang_radyal,5,29.0816.csv,kaciklik_yatay_2.0mm_29.0816,2.0,yatay
0.04406233112944247,0.00020466491137528177,0.021754920429569426,0.4937305828229104,0.17272320951677086,0.0957152015001073,0.6531211977684308,0.40882302273644516,2.3871420392425557,2.7324537856736324,0.0284789140984088,kaciklik,0,29.0816,30,overhang_radyal,6,29.0816.csv,kaciklik_yatay_2.0mm_29.0816,2.0,yatay
0.3325185456856702,0.0005959565635692431,0.14195653188537188,0.42691312628059097,0.352927184592902,0.15544648688583343,0.03488319693966171,0.6260954209177754,3.1207283354420268,3.788197821746478,0.25532617879451164,kaciklik,0,50.3808,50,underhang_radyal,0,50.3808.csv,kaciklik_yatay_2.0mm_50.3808,2.0,yatay
0.3241341291960328,0.0005904182326917826,0.14259253153959156,0.4399182890516081,0.3470747017966537,0.07486219658483717,0.011713688722576025,0.6836785740671294,3.0456883171752844,3.755248704916257,0.23615249636743557,kaciklik,0,50.3808,50,underhang_radyal,1,50.3808.csv,kaciklik_yatay_2.0mm_50.3808,2.0,yatay
0.3153119073229385,0.0005867066379378966,0.1439699803049012,0.45659544394240836,0.3487550270774757,0.16299001646112105,0.027804602146119545,0.6870252406065316,3.2053454976988993,4.066597855964068,0.23288317447017284,kaciklik,0,50.3808,50,underhang_radyal,2,50.3808.csv,kaciklik_yatay_2.0mm_50.3808,2.0,yatay
0.3268430348688219,0.0005934662897629164,0.14629343648350626,0.44759539251547276,0.3404485183864456,0.1994315587989323,0.015420859832620369,0.699562809193009,3.238949871176102,4.104533561032923,0.2622863057106111,kaciklik,0,50.3808,50,underhang_radyal,3,50.3808.csv,kaciklik_yatay_2.0mm_50.3808,2.0,yatay
0.3284022874105084,0.0005986770451659733,0.14442389266919742,0.43977736515648974,0.34362057564671655,0.13517062238066394,0.02435206949953843,0.6578472932612244,3.020775515082625,3.8882683532431517,0.22610873881416862,kaciklik,0,50.3808,50,underhang_radyal,4,50.3808.csv,kaciklik_yatay_2.0mm_50.3808,2.0,yatay
0.33540445932958524,0.0005919932167389188,0.14330168031194812,0.4272503728720716,0.3375743424475255,0.11385263278282137,0.02038138892415283,0.702489334247124,3.1366973639737084,4.798728226675359,0.25135992096209414,kaciklik,0,50.3808,50,underhang_radyal,5,50.3808.csv,kaciklik_yatay_2.0mm_50.3808,2.0,yatay
0.3204294298043668,0.0005863062230423678,0.1431360364098814,0.4467006557319788,0.33807972952737525,0.14789488688015676,0.02117614119453597,0.7023851347571354,3.060883068246301,3.4892221214130124,0.26605084249449984,kaciklik,0,50.3808,50,underhang_radyal,6,50.3808.csv,kaciklik_yatay_2.0mm_50.3808,2.0,yatay
0.027211386769103115,9.147081403748677e-05,0.009161396097711584,0.3366750902889345,0.3829873908433777,0.33702531322998286,0.4138884651798167,0.7244376235585099,2.342818584849604,2.7886179750437523,0.01998408890807613,kaciklik,0,50.3808,50,overhang_radyal,0,50.3808.csv,kaciklik_yatay_2.0mm_50.3808,2.0,yatay
0.02777414372267926,0.00010858720688018531,0.004761923336051776,0.17145167042510576,0.6474579878869064,0.5562065765662808,1.15871237802934,1.1616614920603496,2.3994044627172775,3.2789613472009043,0.020131723681833396,kaciklik,0,50.3808,50,overhang_radyal,1,50.3808.csv,kaciklik_yatay_2.0mm_50.3808,2.0,yatay
0.027254793443683832,9.972931611998131e-05,0.0077990454862463575,0.2861531679583356,0.34303475596261224,0.34857909312558444,0.6002743579458122,0.8440327379149488,2.356468057079801,2.7377647003807377,0.019862839599633555,kaciklik,0,50.3808,50,overhang_radyal,2,50.3808.csv,kaciklik_yatay_2.0mm_50.3808,2.0,yatay
0.026975221522800266,7.583254174399499e-05,0.006714863138171658,0.2489270804411051,0.3983320337867199,0.5665210769610602,0.7952371779946166,0.9655137795554091,2.5318154879848866,3.3081818630562223,0.02034837919228793,kaciklik,0,50.3808,50,overhang_radyal,3,50.3808.csv,kaciklik_yatay_2.0mm_50.3808,2.0,yatay
0.029174341247272393,0.00012773614555299838,0.005172968387731227,0.17731226023955393,0.6030870653594939,0.6358644750397652,0.9771645348158775,1.4735039320935301,2.619284642825791,3.1477930023805722,0.019928400963178248,kaciklik,0,50.3808,50,overhang_radyal,4,50.3808.csv,kaciklik_yatay_2.0mm_50.3808,2.0,yatay
