rms,hiz_rms,a1x,a1x_rms,a2x_a1x,a3x_a1x,altharmonik,thd,kurtosis,crest,rulman_bant,dosya,etiket,yuk,gercek_hz,tahmin_hz,guven,blok
0.07155119953089142,1.601731998042096e-05,0.0004096104252393036,0.0057247177953562356,1.9207599742366244,1.3917054071814734,1.195192602208334,6.565550229535929,2.8595024159726874,3.300383904561948,0.05349366793130317,97.mat,saglam,0,29.933333333333334,29.89946615835786,2.1553616545199397,10
0.07182741611778173,1.8133492932181127e-05,0.0004671781915248352,0.006504176493725708,0.5883690628379442,0.9087371313427113,0.9025432258803798,3.527229150634121,2.7657305916012946,3.262593899770769,0.05983319953120661,97.mat,saglam,0,29.933333333333334,29.89946615835786,2.1553616545199397,11
0.07278846253470744,1.8697679730375695e-05,0.00028715689253334264,0.003945088033594247,2.548314937825516,2.1131542247327584,0.9461914508957936,11.418961667706686,2.723353333476709,3.523172506152884,0.05998971607163787,97.mat,saglam,0,29.933333333333334,29.89946615835786,2.1553616545199397,12
0.07064489620978466,1.755522380749167e-05,0.0003466397822834003,0.004906791585468876,1.0647043883014695,1.1490071551945957,1.184922089360608,16.522462438792118,2.8613963671234877,3.686318010141226,0.04951568969656472,97.mat,saglam,0,29.933333333333334,29.89946615835786,2.1553616545199397,13
0.059562553249032896,2.0391198731691268e-05,0.00015758126451050642,0.002645643208896848,3.82584103183108,2.373654214443658,2.6881379073462384,25.79788615609483,3.0343437196762038,3.58204858910624,0.06573023992607617,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,0
0.06067593767838056,2.1561102864612975e-05,0.00025674920038097875,0.004231483026066684,0.8041200446461088,2.1508616696079024,1.9780145182433058,16.253294245729904,2.8355235972022266,3.4029497807356304,0.06868772567483193,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,1
0.060274942595875194,2.339261682656742e-05,0.0002892863934430576,0.004799447016944233,2.8768619101220265,1.618935928536001,1.4982816597211799,22.352426742091836,2.8965984006208245,3.868735375790007,0.06991176132260879,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,2
0.05916194618347708,2.1195004864915307e-05,0.00026318771036685444,0.004448597913702671,3.1698699314177428,1.5457795577001214,1.5401541398425675,12.362822208759685,2.9121593796792338,3.478590104971693,0.0675427630585117,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,3
0.06142126552220069,2.1876240677168325e-05,0.0003044380378531999,0.004956557558036708,1.700197456981956,2.486457836907043,1.0024313037284485,12.428271081272724,2.9040574651806565,4.128693655440205,0.07194712842778922,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,4
0.06052643329827247,2.1691999518078204e-05,0.00042151055677843195,0.00696407393930312,1.818492140652368,1.1333882229982273,0.6971465474614528,11.677440557034044,2.891317938278343,3.557270210953119,0.06768911429983092,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,5
0.05986503087351936,2.1362928676844e-05,0.0004698242728014843,0.00784805864021458,1.5504281832160238,0.8525152159822393,0.6395623280453385,7.647196466483558,2.9760185615978036,3.523565468799872,0.06869576198124028,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,6
0.06030077953566875,2.172593698225159e-05,0.00037867192029630625,0.006279718491301374,1.0127664694840992,1.5944638157481605,0.7316658131827845,9.596789941286186,2.88288377069105,3.247925582068702,0.0704941979821077,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,7
0.05945692947703438,2.206645982044868e-05,0.0004100739510427333,0.0068969917323804955,0.9965510233439768,0.9749022160279114,1.654795881466704,10.382615218120678,2.910919121695472,3.470451886828025,0.0691250722096282,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,8
0.061638556310394894,2.2121051777056127e-05,0.00038970665884242677,0.006322449488817491,1.3231002606890931,1.5646832744307426,0.9285671342503162,8.742851261403144,3.1249858186857455,4.757531893041478,0.07206167769143292,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,9
0.06232239956982793,2.1403101820931008e-05,0.00037813915301683173,0.006067467806451925,1.7019550637419207,1.3875843176050302,0.4419351768682867,9.14784796374661,3.010631967451357,3.8993675002883585,0.06821498365546416,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,10
0.05903054006288133,2.12200113415245e-05,0.0001819892282166399,0.0030829673592634565,1.7057907961845937,2.2237680767790198,2.2784754487975016,28.180639179660798,3.0357563402192542,4.029835238386942,0.06778183285311884,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,11
0.06099421060147088,2.1907911951028157e-05,0.0003789287037405625,0.006212535583257669,2.2078547157629713,1.592673606301856,1.2541248798544313,7.5814135975947075,3.000095000766322,3.6645576064888594,0.07044840505030228,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,12
0.06067988822542323,2.2368842467583888e-05,0.00024553969217681225,0.004046475683353209,4.5435939346192855,1.507336759099285,1.9035701708782313,17.219684887701913,2.980425634971229,3.865182084374226,0.0713008574195826,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,13
0.0595111065787675,2.1025543551452094e-05,0.0002247964354773635,0.0037773862459783173,2.6761381408721503,2.096266820811003,1.3572864890778518,28.312343905987937,3.0290269727932415,4.096909098899649,0.06597532924144671,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,14
0.060662238798923386,2.1891327459035488e-05,0.0006116423759169072,0.010082753093472702,0.9762867720829865,1.1705019032571005,0.8170282097433451,5.27926184675282,3.039753575629179,3.7597192642420465,0.0704078495927978,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,15
0.06040434964590491,2.182530773636193e-05,0.00030781435207234085,0.005095897131111867,2.3425067479016732,1.5002790436482967,1.3174424202575712,17.69780270022587,2.996223982877364,3.4251039985511125,0.06977386185230017,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,16
0.05989279509654846,2.2035423555392248e-05,0.00038417748793750646,0.006414419085163579,1.6195285875168886,1.2388829592941162,1.2250081929912544,17.969907861277875,2.902536598947268,3.471078501127511,0.06908302926957216,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,17
0.061812252942546025,2.2525567893330443e-05,0.000335234689083902,0.0054234342402966025,0.9812463782518772,1.6754046904546207,0.9464448953112607,10.692801988099218,2.9778652914829564,3.3965251018432747,0.07256148291079302,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,18
0.05990751143391828,2.1852155419466874e-05,0.0003996166414620217,0.006670559866205646,1.6940716756922984,0.7668106320094121,0.8758024739784678,17.162743865444646,3.0065171627084104,3.864256536078995,0.06958107557728518,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,19
0.06027120531730205,2.199886396590236e-05,0.0003356563443606796,0.0055690995822636,3.436336620751885,1.8766522858748098,1.0439458365444267,18.371944132684668,3.0897443283746835,3.8088853243396943,0.06914894779325606,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,20
0.05998515894980455,2.2795469789984767e-05,0.0003637133786480738,0.006063389428481218,1.540442580042757,1.0904853471241687,2.151442144039222,11.724770989568226,3.1280864769004393,3.8148168387871895,0.06862481483082022,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,21
0.06030699697480242,2.2811661107862165e-05,0.00017520557090018758,0.002905227911953352,3.450172307130146,1.7241373060539076,2.175513979982283,48.680186369565845,2.8755536396497066,3.495137314205167,0.06967735742101053,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,22
0.061276994544658916,2.235923530862349e-05,0.0002817752817540582,0.004598386129138577,3.180318005056193,2.09651026599982,1.3680465537399717,20.342171548233726,2.892704108642064,3.3187144940018474,0.07117318443452239,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,23
0.05867117351229313,2.1342312080864457e-05,0.0003465861707391678,0.005907265015939075,1.236501842405766,1.1026775694058855,1.0158730173954311,15.105772894814534,2.933924595091532,3.7592820235626325,0.06791025244255625,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,24
0.05962695697637952,2.1866855027293556e-05,0.00033968616905956237,0.005696855688752119,0.6746639470277581,1.3254051715216886,0.46623256134324703,24.59224788186293,2.9976448430793146,3.6831232408131918,0.06423526481156454,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,25
0.06090509987656415,2.2052547375120658e-05,0.00032114881381827633,0.005272937971760542,2.0532029460525454,1.7747514272464915,1.7966124947233513,17.2373158439845,2.9865240068407894,4.043411754307236,0.06895170678602063,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,26
0.058258816458839416,2.1390860613638e-05,0.0002768002595262693,0.004751216662924846,3.2822807015721804,1.3029749276080154,1.5358022813824346,24.21496545384003,2.906715084488831,3.393583720531931,0.06612463820039469,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,27
0.061290508163117326,2.2162396619449068e-05,0.000400784157284587,0.006539090134665045,0.746215439050964,1.0323666695927523,1.079157991759255,18.88076192902916,2.9088877027888294,3.3622333120538266,0.06933779341048982,98.mat,saglam,1,29.533333333333335,29.526346510579163,2.0502961124868353,28
0.055647167328450785,2.1308176464805e-05,0.0004156085783435013,0.007468638536135227,1.762356043706842,0.7333493838066659,1.6973311345349096,13.405400543855045,2.87761283231538,3.7427142641430002,0.06401278393104502,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,0
0.057027236117183626,2.2528442972039924e-05,0.00030907519252204715,0.005419782082398622,0.646184577835533,1.18510620734181,2.4198078782806127,24.86730038717029,3.038368949677796,3.586217700150279,0.06386010672890673,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,1
0.05555869500261705,2.0894408474161027e-05,0.000602632115874871,0.010846765134343737,1.0614869594591239,0.7330498980249702,0.8655058968655144,9.061673227012124,2.8955831091284603,4.2644775487971724,0.06389601540755231,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,2
0.05612554644125411,2.1317111888450215e-05,0.00022339574797444465,0.0039802863782233255,1.9103429699173011,1.1553551366439605,3.633292147008769,32.557529607303294,3.0467767345994314,3.839069856605159,0.061619539594849934,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,3
0.05673867969198679,2.0923654727957887e-05,0.00037834591475662693,0.006668218520484758,0.29929992688948487,0.7593896244153152,1.5873145438000618,19.203182893829887,3.0667631653617318,4.142005170787035,0.06108678984653326,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,4
0.056394741522165545,2.0270042230578874e-05,0.00023767159526946128,0.004214428311047968,1.985725507063792,1.3982120781869722,1.6835357888835294,22.373667479944224,2.9341638112242205,3.676066362708397,0.06228400412724488,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,5
0.055763046041892465,2.1027519444615597e-05,0.0003499974720362994,0.00627651279607438,0.49357533945126675,0.8482753013555198,1.058492060936585,19.88118994307895,3.0613135797547173,4.01448198085382,0.06333749542669041,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,6
0.0569792865850758,2.11267901944984e-05,0.0004924689722693229,0.008642947319555753,0.7339190471926103,0.7222974439989923,0.5882067933571252,13.223250715546568,3.031224530625259,4.004818438455561,0.06485098350819893,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,7
0.05557142215193064,2.1281391082851157e-05,0.00039172600216238915,0.007049054837653295,0.5286605500804455,0.951086990234797,1.938913198346756,14.526090642771742,2.8923337497412183,3.3159627207099738,0.06427000998027686,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,8
0.05626399205480191,2.053350276643707e-05,0.00039179593644145656,0.006963528930774737,0.7425854251464171,0.8739804472441112,0.9323646094845369,18.02358444863035,2.9478121855840214,3.8199225357582476,0.061940658088337534,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,9
0.056218031802544796,2.0226614379472355e-05,0.0003460083893464619,0.006154758148694998,1.2418343797204527,1.1596457209070798,0.8838787814599324,14.477372238728547,2.9824668334915323,3.9952665848919566,0.06366583548356824,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,10
0.0564780236663888,2.0419909526561883e-05,0.00044300204158502217,0.00784379503422351,1.7997339669666708,0.8657219047177142,0.80906459159875,12.929393910587255,3.038235723105033,3.7111131594613678,0.06280951078198463,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,11
0.05566254095166985,2.0635142828273353e-05,0.0004183756733531582,0.007516287725867657,1.2457639067611184,0.8404341074860715,1.1216894006247682,14.80481096622799,2.907407515221246,3.766483079779193,0.06095911146512823,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,12
0.055867664391848454,2.0333817396661817e-05,0.00040305916770563697,0.007214534061624958,2.267213367403103,0.5405268754123341,1.5068203719103859,10.859693748910544,3.0611625924549246,3.98838356280155,0.06282725834684041,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,13
0.05761725637449377,2.1034030880446938e-05,0.0003508483968373755,0.00608929371004554,1.894363499337705,1.0285126589250362,1.0248913287100374,15.457466016447878,3.0084735074828686,4.778703532571558,0.06486966236516384,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,14
0.05527501455038419,2.0429240508548468e-05,0.0003207997087790266,0.005803701932648215,2.1802583663419015,0.6831689180777762,1.0909275870413482,15.427386090667435,2.867465176059153,3.8209248859156038,0.06332194152035109,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,15
0.05571210031621419,2.024409645504994e-05,0.00038631069480974056,0.006934053690493813,1.997657917790613,1.3799784606594738,0.936838756921563,10.54952040228178,2.8705830510939907,3.672180018813581,0.06268858964087015,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,16
0.056461409519646136,2.0559970906088712e-05,0.00028637118488963155,0.005071980797520026,0.7626074383350882,1.0855447728611092,2.0244814352517575,17.147452989039007,2.9898276070899756,3.460056221578274,0.062071113658494395,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,17
0.05584197718482515,1.9742818515257307e-05,0.00033244961138869376,0.005953399720830127,2.597622417369231,0.5307621548320318,1.29400600745016,10.34857685858197,2.9313297496108777,4.030206830363069,0.06156887520402764,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,18
0.055283790870871756,2.0112515438773965e-05,0.00016862848544068836,0.003050233762578067,3.6875838179922398,2.248550247102321,4.119573668942064,14.09980499891371,2.945786668997999,3.6342621213266586,0.061583562397895246,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,19
0.05634178122512749,2.0355599510918337e-05,0.00034905983982623414,0.0061953994394547815,2.031069147693838,0.799536186545628,0.8938702422693471,11.408262447166793,3.003409601976127,3.607419827181843,0.062354187634883616,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,20
0.055215834571938724,2.1263584845405303e-05,0.000486025638890897,0.008802287290412488,2.170713335282081,0.7061012303864227,1.262001037753169,6.674227225496705,2.8595592900483595,3.519932053761025,0.06460504932858402,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,21
0.05533912117389887,1.9368407728376772e-05,0.00037906276591319127,0.006849815426507521,1.4617485118039784,1.2278563844156607,0.6920529933215673,8.936210729928822,2.929332586039978,3.917898149738733,0.06129809172598426,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,22
0.05566707404823249,2.045942783495443e-05,0.0002477340688895634,0.004450280046522025,4.058872768590757,0.7662938035203138,2.8428812843496996,14.238207656879117,3.003070614917936,3.74326820842966,0.06233138581571377,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,23
0.0553116758581401,1.9904001177988796e-05,0.0003513330170719472,0.006351878000707701,1.5592796938809557,0.46853373576901464,1.779311365863867,7.309527895121695,2.896143379749377,3.753823846648513,0.06249439902509664,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,24
0.056318059749615484,2.0283623651645296e-05,0.000320529127614435,0.005691409274996055,1.2625092499477963,1.128179704637716,1.5240116122332963,8.5429899929132,3.0842512248934213,3.913800688833651,0.0634630987641723,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,25
0.05606632487144856,2.0012671816696066e-05,0.00024357463091179311,0.004344401589830041,2.5747762849861098,0.8354435151197831,1.8622292146343364,14.663647377725658,3.0081469148042084,4.055477796308201,0.06303527345747663,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,26
0.05614020641444527,2.0435585838145898e-05,0.00026915864954864754,0.0047944007821566674,0.9536982251159898,1.8913256408903578,2.693584474587853,11.348064093029562,2.9465822966219593,3.646882310025311,0.06309623898125592,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,27
0.057450713228916095,2.100538995840219e-05,0.0002681122703950973,0.004666822312929689,1.3482207718084245,1.332065894996483,2.9244870785437085,12.17936595931261,3.1501648327427905,4.1874095844389245,0.06488499477427377,99.mat,saglam,2,29.166666666666668,29.180269763334202,1.8451250969173199,28
0.056022832302658504,1.932132792455151e-05,0.0002421513057122297,0.004322368144468417,3.144963411263402,1.0149606631942238,1.9966934084968766,10.81526383852613,2.995467239139465,3.7635120183484227,0.06114672020977784,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,0
0.05632521549875989,1.9185254690826524e-05,0.00034777005369498375,0.006174322647668632,1.5237639450102427,0.6245975031399713,0.7432586102955098,9.561017176068002,3.1457180805870353,3.8681822980900464,0.06164305685389676,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,1
0.05745394962956208,2.013545735084311e-05,0.00039117445140566837,0.00680848669101048,0.8177659379989116,1.1080465495061491,1.8409411795173551,7.260657511743001,3.1151984664546055,4.457762084152939,0.060848672832967694,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,2
0.0554448478287696,1.9846224009941475e-05,0.0003236677515102955,0.005837652445255895,2.2129208988469773,0.93474889951883,1.3876566230257452,8.41819392877185,3.034385891727381,3.625636578065182,0.06299506735167863,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,3
0.05610277699417379,1.921789210037396e-05,0.00016869243769249774,0.0030068464829648167,2.662504654848783,0.9441117168621846,2.2961042601704795,23.50181631847187,2.9200185383487867,3.435625711254137,0.060365191987631746,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,4
0.05720567072532586,1.9517642178633786e-05,0.0005163860949487858,0.00902683402523496,1.110493633191764,0.6593713607187445,0.7731791440863399,4.193443376810021,3.0429821954777077,3.6357824835530095,0.05949703631656305,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,5
0.056681771875720544,2.0095038663685395e-05,0.00022029726036861634,0.0038865627003995163,2.257327107336915,1.1412621248022914,2.636806236374558,15.58325502595454,3.0451148262091436,3.7743632197340893,0.06354466734130454,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,6
0.056553234179587145,1.9816477852783592e-05,0.0002675590730752489,0.004731101181956683,1.6177131931360986,0.8402638277728992,1.2586255840351281,17.76797216436758,2.9366533993785677,4.083245280689418,0.06387149291522247,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,7
0.05649556016382181,1.8970541837646256e-05,0.0002797986260978556,0.004952577251762135,2.5783243598464742,0.7735228634236117,1.5460790734740761,6.742230344810105,3.07717770094872,3.7068838266640314,0.05838848923222504,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,8
0.056516609056831986,1.9440102136761658e-05,0.0003782973435712235,0.006693560528093991,0.8038646473977223,0.24786295259813898,1.1257887280026937,12.244706625260209,2.9250657357123684,3.6223118703019863,0.06396013954429389,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,9
0.055512442255912973,1.9092022983072527e-05,0.00022381861217606736,0.004031863904315887,1.1776221948017733,0.6838536321953103,1.6591987974068063,21.16985138708474,2.967359837532313,3.6552457940963783,0.05957548162955048,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,10
0.056795445924456324,1.9752459161165585e-05,0.0002477395145206602,0.00436196090168597,2.7051938866074456,1.1227138179380287,2.430156988961388,10.831448624067244,3.1230195080317076,3.584998396528457,0.06133289734557471,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,11
0.05558835080915914,2.0126948787849295e-05,0.000322905974767186,0.005808878480132438,2.134618994402233,0.6699903683852916,1.4297814367122441,18.7247983178549,2.899239414584459,3.6029378912823518,0.062102237982378586,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,12
0.05642247901483413,1.8728400017923602e-05,0.00028754971206696193,0.0050963679207761394,0.6513779261322942,1.2522255021997786,1.0225921205209156,11.99816849879529,3.0720299559867694,3.8531530746998155,0.06161717132498347,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,13
0.05595006125504554,1.9576000948884943e-05,0.00020387248838408018,0.003643829583154411,2.1962851952688927,1.255592375244939,2.7085292456947907,22.01157211932784,3.0225717886726766,4.040149811692953,0.059626628526990605,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,14
0.05677944814467989,2.06236070069198e-05,0.0003851436820052321,0.006783152964380054,1.8566833160642362,0.5135930931246245,1.21019125923749,17.917399629591348,3.064949014986156,4.005683548551617,0.06305622439505428,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,15
0.057408629307274854,1.9742601977758082e-05,0.00032888418517705874,0.0057288283859035375,1.6719097666420766,0.5046509023312586,1.2626885465920896,9.01999380989386,3.0811947926377248,3.694947266523869,0.06085343542151324,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,16
0.05656880191200331,2.023194637570457e-05,0.000337949847000691,0.005974138316035423,1.5681419494696573,0.616359914079835,1.0485629741133038,19.092728659283235,3.0178984764863994,3.8188183535560225,0.06201447201762068,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,17
0.05604838447693364,1.994193974502731e-05,0.0003904701531242481,0.006966662050321486,1.1911502132337761,0.8901633016727583,1.2650381167818785,14.492612223740819,3.010023640441726,4.056480816732142,0.06217555050241956,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,18
0.05791758746236738,1.974158527748888e-05,0.00048348677351709113,0.008347840348545153,0.937041179259658,0.32200567493587806,0.534213789794466,7.833201461829677,3.0969741542565545,3.8733425349935793,0.059515830319580444,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,19
0.05781664776818889,2.16880106668748e-05,0.0003051321107458432,0.005277582193349705,3.222510798581267,0.5319985436936215,2.0344314107550736,25.293100104457423,3.010143115276023,3.4210620640245675,0.06313021868778067,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,20
0.056206413541601094,1.986272609586717e-05,0.0004837294813968253,0.008606303994653338,0.5360980027809157,0.697794272439491,0.4696174460262381,9.755638834672395,2.985378855740796,4.220348699258199,0.06161781583792547,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,21
0.05698880030403072,1.9828249889506098e-05,0.00039241490030124496,0.006885824902452005,1.0899466409276872,0.3611235578396585,1.3482104714561107,13.630887116639045,3.0934177153323255,4.622035333366174,0.06040747602211842,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,22
0.057233759229483164,2.100996074903222e-05,0.00039432126870816503,0.006889662220512441,1.5099895352244064,0.3952242938271097,1.407475149476783,18.622592265088834,3.083285376378,3.904012185628141,0.0609549187410267,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,23
0.05621958399689236,2.0229448888369e-05,0.0004106674652928959,0.0073047048037262535,1.8771787027187328,0.7064841833274055,1.024515595648829,10.129656620779624,3.0856847917903236,4.199064470627062,0.06471625028685746,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,24
0.057370858247736696,2.0163447622606187e-05,0.00040030337362496817,0.006977468802879253,0.7512057807104182,0.5537939151958412,1.2697853339192988,17.519311164283536,3.1207699695443516,4.568409177108174,0.058389064116431466,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,25
0.05610531002382324,2.0443063702090925e-05,0.0002301466479981023,0.004102047522708211,1.187208341320771,0.7437491557661096,2.665279109085638,23.571378089750365,3.165395565188744,3.771358703662974,0.061834308639299944,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,26
0.056022342217400475,1.9811277650409104e-05,0.00040738781543228576,0.0072718811691968085,1.9188205247429444,0.8473770727508945,1.350634609691496,10.701659772161939,3.036060285893562,3.761987400766858,0.06193332820205478,100.mat,saglam,3,28.75,28.75689506674084,1.9353467932783062,27
