rms,hiz_rms,a1x,a1x_rms,a2x_a1x,a3x_a1x,altharmonik,thd,kurtosis,crest,rulman_bant,etiket,kutle_g,devir_hz,nominal_hz,kanal,blok,dosya,kayit_id
0.02844539781590234,9.829469457138193e-05,0.004918252354423536,0.1729015141950694,0.6553320138693294,0.980298973607219,1.2428486204369533,1.5829563168007843,2.1870455507817246,2.613810746625405,0.030445983197279883,saglam,0,19.6608,20,overhang_radyal,4,19.6608.csv,saglam_0g_19.6608
0.028850025815625988,0.00013624382951006142,0.008633849371451502,0.2992666081593556,0.32225752752993114,0.4673663843342916,0.942417132384609,0.7113595358876221,2.1781503626853835,2.6475753240688635,0.030170903547409655,saglam,0,19.6608,20,overhang_radyal,5,19.6608.csv,saglam_0g_19.6608
0.027961033667219262,8.853770954626461e-05,0.0026267087641041295,0.09394176178435307,1.545657903710303,1.5120151831224227,2.327465941513512,2.770592826009573,2.1133028273444756,2.5786383360324656,0.03070192353856804,saglam,0,19.6608,20,overhang_radyal,6,19.6608.csv,saglam_0g_19.6608
0.11533877326596673,0.00018510021984799774,0.012877929267972972,0.1116530799071819,2.1171715350471425,1.1174037032532496,0.12800746542000285,2.70114506736128,3.8744003738193746,5.11308716280665,0.14530296943867024,saglam,0,20.2752,20,underhang_radyal,0,20.2752.csv,saglam_0g_20.2752
0.1127145390319513,0.00021444960581243276,0.013634940621488612,0.1209687830733401,2.3957243177653758,2.3457503645841,0.13135791815805992,3.6811812084451505,3.941709399747303,5.006374205218272,0.1339479294231547,saglam,0,20.2752,20,underhang_radyal,1,20.2752.csv,saglam_0g_20.2752
0.10546980790849761,0.00020281674065599222,0.015854328103193326,0.1503210105094506,1.9395303363718588,0.8924177667645624,0.17093316023843724,2.300880997663385,3.8834946171337563,5.674147373112465,0.134716154143979,saglam,0,20.2752,20,underhang_radyal,2,20.2752.csv,saglam_0g_20.2752
0.11097360329636513,0.00022006254523701361,0.01671597847418776,0.15063022175999444,2.0054948923044975,1.9398482582489958,0.1601052172420543,2.8615222959440896,3.7093317551902616,4.7567320683177465,0.1335538700090119,saglam,0,20.2752,20,underhang_radyal,3,20.2752.csv,saglam_0g_20.2752
0.10844915799921527,0.00019824694789072667,0.016229820834232724,0.1496537283784214,1.89359882380473,1.1764095708298503,0.18823778289926346,2.3359223761516095,3.855241593321523,5.089739256207967,0.12913030624963592,saglam,0,20.2752,20,underhang_radyal,4,20.2752.csv,saglam_0g_20.2752
0.10674351278972445,0.00021154060633793843,0.017228379123100837,0.16139977664851504,1.9183910643717985,1.4141153444758006,0.10799744376427348,2.4852132863209015,3.9541025039655446,5.26412042542246,0.12075943013896717,saglam,0,20.2752,20,underhang_radyal,5,20.2752.csv,saglam_0g_20.2752
0.12167107227349387,0.00019823376723434837,0.014908075123347336,0.12252768751568356,1.9864997018916197,1.6799834104557045,0.18393107289802688,2.876012284138358,3.692529264232557,4.510278911282898,0.15843726723424323,saglam,0,20.2752,20,underhang_radyal,6,20.2752.csv,saglam_0g_20.2752
0.027901141711337438,7.600649146806182e-05,0.002802313788993509,0.10043724439256085,1.3085764174861556,1.7020299037065771,1.9752482502789244,2.9029926171695934,2.1300847786228307,2.5417269792428163,0.030098455062747005,saglam,0,20.2752,20,overhang_radyal,0,20.2752.csv,saglam_0g_20.2752
0.02823795332798612,8.117793103008496e-05,0.0032437540474160725,0.11487213714197816,1.299241745924601,1.7396881472623114,2.0897991457183864,2.718589793057588,2.1161744280535912,2.4085013353818345,0.029725314614570855,saglam,0,20.2752,20,overhang_radyal,1,20.2752.csv,saglam_0g_20.2752
0.02869775017811749,0.00010881090857311561,0.004521772945619247,0.15756541601332946,1.1387874045662378,1.3108019777656488,1.9794229418992138,2.1699925403740883,2.113833003623605,2.501252386935017,0.030081551038166742,saglam,0,20.2752,20,overhang_radyal,2,20.2752.csv,saglam_0g_20.2752
0.028804467892847522,0.00010032314966966227,0.005755238809913006,0.1998036843146231,0.9944636076035769,0.9487910583284966,1.6174114562284982,1.7293629811837838,2.2498577383257126,3.032539399882352,0.030023064828346935,saglam,0,20.2752,20,overhang_radyal,3,20.2752.csv,saglam_0g_20.2752
0.02874339291211014,9.571105915280197e-05,0.006227800891334225,0.21666895450236373,0.9608169073342416,0.6146549771655241,0.9921071078712586,1.4814353284124167,2.140102137653937,2.800140926982291,0.02994849716311699,saglam,0,20.2752,20,overhang_radyal,4,20.2752.csv,saglam_0g_20.2752
0.02841838685863733,0.00010642383578365056,0.005472902042568133,0.1925831353341629,0.937960414258325,0.7322085376363281,1.0718950796864315,1.5244615137000763,2.1524257878133617,2.7427797939920335,0.030097039589200097,saglam,0,20.2752,20,overhang_radyal,5,20.2752.csv,saglam_0g_20.2752
0.028216882568393588,9.622694183912162e-05,0.004768132973981977,0.16898156492857566,0.5737944464940202,0.740286503181917,1.5697597906013385,1.4993904840898744,2.097787546095932,2.6982045966449597,0.030210645362545318,saglam,0,20.2752,20,overhang_radyal,6,20.2752.csv,saglam_0g_20.2752
0.10548731964825188,0.0002194535850844221,0.02541241673771797,0.24090494309851576,1.1295036758212955,0.7437783462001397,0.33864575513181605,1.6718446149064192,3.960351617429482,5.17797489849459,0.1195723379708932,saglam,0,21.7088,20,underhang_radyal,0,21.7088.csv,saglam_0g_21.7088
0.1069690201127837,0.00023452049038974934,0.0264669091642492,0.24742592889133846,1.140913344566363,0.6913731565291579,0.4232958750691574,1.6505410875462474,4.554039707613238,5.287853747330233,0.12776553730983367,saglam,0,21.7088,20,underhang_radyal,1,21.7088.csv,saglam_0g_21.7088
0.10369135780642633,0.00022868718348997282,0.026227432354100896,0.2529374955510757,1.0867304111526181,0.5618239573635836,0.3833777188814824,1.507217191835513,3.79302544139376,4.49327421667716,0.12297112256949645,saglam,0,21.7088,20,underhang_radyal,2,21.7088.csv,saglam_0g_21.7088
0.10742557745772426,0.00023473574033041752,0.02523383527563441,0.23489597051810046,1.1260176941516966,0.696367376683647,0.44032556003436973,1.7627166359521356,4.215275199369967,5.356640595470256,0.12254850677819845,saglam,0,21.7088,20,underhang_radyal,3,21.7088.csv,saglam_0g_21.7088
0.10456489813211617,0.00024177033821953976,0.026603243267633785,0.2544184878731156,1.1347783602574875,0.621020047441544,0.4449610392608363,1.580387152773406,3.6938866168417106,4.850107441337791,0.1234551995375458,saglam,0,21.7088,20,underhang_radyal,4,21.7088.csv,saglam_0g_21.7088
0.10742243065977193,0.00025036930672875986,0.02695700826394935,0.250943942509331,1.18411646544831,0.5488617615321275,0.4135907551617981,1.5771164104870534,4.3907480790721145,5.6655843552037926,0.13071519764235226,saglam,0,21.7088,20,underhang_radyal,5,21.7088.csv,saglam_0g_21.7088
0.10580402135749269,0.0002506975496427316,0.026850851353694173,0.2537791192521522,1.133302946799115,0.676074344834264,0.46770629477251846,1.744404742616584,4.314410829988739,5.057062442934144,0.1232888307421129,saglam,0,21.7088,20,underhang_radyal,6,21.7088.csv,saglam_0g_21.7088
0.02833591826422681,8.905761835861549e-05,0.006722012978410608,0.23722587408292,0.385189331710334,0.6575358392646371,0.9492771927025084,1.0711229036777317,2.097279792544818,2.552668675215771,0.029621423612811677,saglam,0,21.7088,20,overhang_radyal,0,21.7088.csv,saglam_0g_21.7088
0.02873438318028461,0.00013178526796401297,0.007744978326843634,0.2695369612766953,0.4733680979784708,0.3512160674214364,1.3982138692655366,0.9176132186711828,2.2433704323247015,2.675316252594766,0.029534966163529876,saglam,0,21.7088,20,overhang_radyal,1,21.7088.csv,saglam_0g_21.7088
0.028033940806613436,0.00010000954403028729,0.006608575710556309,0.23573481002576555,0.5344127490564676,0.5720001809884718,1.4945236747616395,1.1858717148586333,2.108969082289596,2.4209471128529887,0.030017598273439788,saglam,0,21.7088,20,overhang_radyal,2,21.7088.csv,saglam_0g_21.7088
0.028769110933213715,0.00012695460258093245,0.006642503836198985,0.23089013252402515,0.4654597904430087,0.7397429146641585,1.531293715214276,1.1895994778132994,2.13865407744024,2.779313275463157,0.02964473806320294,saglam,0,21.7088,20,overhang_radyal,3,21.7088.csv,saglam_0g_21.7088
0.02799621382528516,0.00010207491009615835,0.00456878537496368,0.1631929732824846,0.7525403530490272,1.165466887067213,1.998168269895816,1.7928159610012522,2.0676788931005197,2.612889583983176,0.02959272531851364,saglam,0,21.7088,20,overhang_radyal,4,21.7088.csv,saglam_0g_21.7088
0.028124918091834827,0.00011217529284587579,0.003924978645746736,0.1395552027135209,0.8398253104568436,0.9739237466671934,2.950342395325106,1.9794655898434117,2.0611987853999283,2.535073198841827,0.029543142034132885,saglam,0,21.7088,20,overhang_radyal,5,21.7088.csv,saglam_0g_21.7088
0.027681480773301587,9.699746522483864e-05,0.0027944572200479414,0.10095042396150307,1.0006947717541403,1.008521954779705,2.969240137199942,2.4879599129602514,2.0822307150523,2.587306800288569,0.029391824267273218,saglam,0,21.7088,20,overhang_radyal,6,21.7088.csv,saglam_0g_21.7088
0.11225715016330323,0.0002518861857945205,0.029217955660738867,0.26027701235934203,1.0125206250029986,0.7756377035378484,0.1914935229775938,1.4450528518586379,4.612545962694085,5.2621168680341714,0.13681822089136092,saglam,0,22.3232,20,underhang_radyal,0,22.3232.csv,saglam_0g_22.3232
0.10624470189907372,0.00024075306982513812,0.02667616303551339,0.25108228983129066,0.995478397933374,0.8487889811368804,0.11524160581622217,1.5554334660289542,3.9907652138250733,5.219249144202739,0.12486345737595246,saglam,0,22.3232,20,underhang_radyal,1,22.3232.csv,saglam_0g_22.3232
0.10499827930717205,0.00022577775734428695,0.024568855397150667,0.23399293358932657,1.056911781885331,0.8029289496753349,0.2260832485704852,1.4876692458076897,3.5510576304743204,4.728077625579767,0.12078722282907829,saglam,0,22.3232,20,underhang_radyal,2,22.3232.csv,saglam_0g_22.3232
0.10322215802762988,0.00021518447277417752,0.023624602221720473,0.22887142327685023,1.1070849528859947,0.9222491708561623,0.20069087498282456,1.5847779635880488,3.7836687988908615,5.134111360253536,0.11987154313132582,saglam,0,22.3232,20,underhang_radyal,3,22.3232.csv,saglam_0g_22.3232
0.10386536343073195,0.0002157596843360203,0.02459036020916031,0.23675226655633783,1.0963432410899507,0.9656650589971767,0.1807774076981703,1.678965998509535,3.759941141620917,5.426145001268186,0.1132102052665665,saglam,0,22.3232,20,underhang_radyal,4,22.3232.csv,saglam_0g_22.3232
0.10453302905185005,0.0002393970932601102,0.02713807490902873,0.2596124416839408,1.0058605482552276,0.7706298112158902,0.1774587055471308,1.3913675025853889,4.046398761467713,5.22138115287387,0.1250523643848018,saglam,0,22.3232,20,underhang_radyal,5,22.3232.csv,saglam_0g_22.3232
0.10470828952849755,0.00023753310487063545,0.02791777113982833,0.2666242688642485,0.9430874479098924,0.7051824096303099,0.20038682276237343,1.282752460037459,4.4405282748518005,6.281990179088241,0.12233077474445742,saglam,0,22.3232,20,underhang_radyal,6,22.3232.csv,saglam_0g_22.3232
0.027687922967557975,8.425240151893425e-05,0.0031555970769619707,0.11397016238976912,1.0371177454377993,0.8156105133944032,2.6452937496791336,2.135476434462288,2.1504113869381936,2.7759420380712783,0.029210606671357494,saglam,0,22.3232,20,overhang_radyal,0,22.3232.csv,saglam_0g_22.3232
0.027783442650325754,8.550820742123131e-05,0.005520510691202243,0.19869786334555697,0.7769559295983899,0.42019615417580697,1.285444238731841,1.1514487273683294,2.0871127486209122,2.418923398742147,0.029283474517461393,saglam,0,22.3232,20,overhang_radyal,1,22.3232.csv,saglam_0g_22.3232
0.02791022046258148,8.769831072865732e-05,0.00690034072669539,0.24723347261621484,0.48823721081216953,0.4150550206673966,1.101464670100128,0.9140259907143499,2.0695544614320163,2.509137253720061,0.028738649930587733,saglam,0,22.3232,20,overhang_radyal,2,22.3232.csv,saglam_0g_22.3232
0.028120115835802345,8.331293193797973e-05,0.0023498235727032607,0.08356379420129974,1.5565089289001446,1.1574009335163893,2.8946479650644314,2.88777435673489,2.049105604136246,2.595995751746967,0.0291444236433528,saglam,0,22.3232,20,overhang_radyal,3,22.3232.csv,saglam_0g_22.3232
0.02783515749499098,0.000106824861522951,0.007073632470374151,0.2541258288692258,0.49087140289610287,0.32689935317823243,1.0379003076348607,0.8308327952716322,2.0755342819931273,2.4799120600731572,0.029027368535863466,saglam,0,22.3232,20,overhang_radyal,4,22.3232.csv,saglam_0g_22.3232
0.028046157749599624,0.00011065320130296847,0.0068668709534420915,0.24484177171453295,0.5599669859476281,0.34987478811478817,1.1004977876918005,0.9851439173686969,2.107208398386032,2.5162582168633425,0.02954844102707239,saglam,0,22.3232,20,overhang_radyal,5,22.3232.csv,saglam_0g_22.3232
0.02817807470675103,8.073522950984015e-05,0.0024459114039782856,0.08680193481442794,1.6476430100138704,1.0291733399357552,2.4677461914583594,2.6720691453367067,2.038151062243971,2.5807306403088495,0.028887909574598754,saglam,0,22.3232,20,overhang_radyal,6,22.3232.csv,saglam_0g_22.3232
0.11740437296313683,0.0002809452303165911,0.040010860150810505,0.340795314012984,0.7583001125233844,0.5094729880970124,0.10700760392795784,1.3989884794089507,4.247553174816247,5.197390980506416,0.14315402106599598,saglam,0,23.552,20,underhang_radyal,0,23.552.csv,saglam_0g_23.552
0.11294524946164632,0.00028401765157879197,0.040232024670460324,0.3562082058508004,0.7812561690901044,0.4564175504645598,0.07412412949424164,1.177371044585539,3.8055877401039773,5.50974737546567,0.13877718188799512,saglam,0,23.552,20,underhang_radyal,1,23.552.csv,saglam_0g_23.552
0.11249885900837389,0.000284625033019205,0.04010410280230453,0.35648452931387403,0.7417522400765963,0.49277808113696836,0.09432756238989785,1.2448484453269186,3.9448342360627433,4.67142046485562,0.12465155537339373,saglam,0,23.552,20,underhang_radyal,2,23.552.csv,saglam_0g_23.552
0.11408640103039036,0.00027180235423683287,0.03818669773499698,0.33471734921754676,0.8155984063254343,0.3964949427860884,0.09871629658613035,1.2717975676031423,4.500262963979248,6.142649816043729,0.13992879733589492,saglam,0,23.552,20,underhang_radyal,3,23.552.csv,saglam_0g_23.552
0.11239230570962565,0.00028721775470234444,0.03976715637419891,0.353824544507403,0.7836117018805279,0.5021430125020522,0.09815583942822508,1.30088706504075,4.571329049912441,5.963766816986749,0.1277656768929647,saglam,0,23.552,20,underhang_radyal,4,23.552.csv,saglam_0g_23.552
0.11379428014186939,0.0002856593774478627,0.04009665399734513,0.3523608914877228,0.7920623610715061,0.3680971757548043,0.09966459735435901,1.126795768860042,3.953525709128253,4.734071228151961,0.13669808389495705,saglam,0,23.552,20,underhang_radyal,5,23.552.csv,saglam_0g_23.552
0.11227817381210065,0.0002806367023024565,0.040055359138416735,0.35675107439040893,0.7782342771889004,0.3865054036409134,0.07265136103756209,1.2442564275160874,4.224866359823308,5.435607797333044,0.12634320488487413,saglam,0,23.552,20,underhang_radyal,6,23.552.csv,saglam_0g_23.552
0.029010812384894075,9.617373384312563e-05,0.008152700839249702,0.2810228383405695,0.5880334183738083,0.304710761479913,1.0378063319011437,0.8415460160386506,2.2319232997602243,2.967646444483651,0.02887120681633242,saglam,0,23.552,20,overhang_radyal,0,23.552.csv,saglam_0g_23.552
0.028359362223969158,7.687861921617771e-05,0.0042604178374776895,0.15022967737005669,1.1172262485294446,0.7140572565494137,1.6243024835012119,1.8227949953878912,2.0990491818473576,2.4619932170647405,0.028884769723942945,saglam,0,23.552,20,overhang_radyal,1,23.552.csv,saglam_0g_23.552
0.027966640507570438,7.117311779586405e-05,0.002509157337215341,0.08971965497416125,0.8854293998887439,1.182454275464599,2.4171603310772154,2.698388988294224,2.1431148993709597,2.7646631889246116,0.029083523032855645,saglam,0,23.552,20,overhang_radyal,2,23.552.csv,saglam_0g_23.552
0.028049342196103503,8.165273005776334e-05,0.002484848166362251,0.08858846488809449,1.4344967731956921,1.1525711473823612,3.2697468419574727,2.9356670782720737,2.095578144767422,2.5242440028574413,0.028746686742052493,saglam,0,23.552,20,overhang_radyal,3,23.552.csv,saglam_0g_23.552
0.028725915385670948,9.851148314050566e-05,0.0054863776334542706,0.19099052404784264,0.9246674859766079,0.4492208359156524,1.490047884538593,1.4335796929732278,2.115757413479507,2.769886936791681,0.02874714829333668,saglam,0,23.552,20,overhang_radyal,4,23.552.csv,saglam_0g_23.552
0.02889378620716384,8.21452901419362e-05,0.006046489584275543,0.20926608720345308,0.8739266641618816,0.38442619479148726,1.4222891137641498,1.1713346292018567,2.2221508037023177,2.609708842714527,0.028816373377527103,saglam,0,23.552,20,overhang_radyal,5,23.552.csv,saglam_0g_23.552
0.02824222222932884,0.00010201078141996462,0.0077872248630634945,0.27572989120880603,0.43004560278738513,0.3114549449401648,1.1965916850585832,0.710826929728762,2.0886078721215013,2.5065092699925984,0.02887114282211169,saglam,0,23.552,20,overhang_radyal,6,23.552.csv,saglam_0g_23.552
0.12328652187093349,0.0003898794487822971,0.05853888587599213,0.4748198342135132,0.5315020677259766,0.46721071857932894,0.11948909287955316,0.8913047439996348,3.9891745898557947,5.287992773632878,0.1421990493575963,saglam,0,24.576,20,underhang_radyal,0,24.576.csv,saglam_0g_24.576
0.12344765090445578,0.00037398361919397516,0.05899771721803045,0.4779168885377554,0.5176797465817404,0.45362773485166796,0.1408601903085264,0.8711199156206219,4.281127542881374,6.341031788203565,0.14428927739382916,saglam,0,24.576,20,underhang_radyal,1,24.576.csv,saglam_0g_24.576
0.11960209025628434,0.0003783000552452972,0.0587596003632685,0.4912924200310099,0.5068083187408071,0.3624125010559395,0.1593499523868823,0.7493298784203634,4.090232444091935,5.154896612591586,0.14143628351719342,saglam,0,24.576,20,underhang_radyal,2,24.576.csv,saglam_0g_24.576
0.12336682280297574,0.0003661267431754365,0.055871908110564736,0.45289249443784935,0.5643622835172464,0.4173942242142787,0.18333022738532204,0.8230697684298481,3.726477461118264,4.993560796753543,0.14355254302365006,saglam,0,24.576,20,underhang_radyal,3,24.576.csv,saglam_0g_24.576
0.12231199799824416,0.00037724367640142026,0.056658187035383646,0.4632267313279746,0.5013065418917472,0.46585635687962057,0.11258440753099189,0.8635460574885799,4.091065844320755,5.351063299372974,0.14845518804782387,saglam,0,24.576,20,underhang_radyal,4,24.576.csv,saglam_0g_24.576
0.12241459360260494,0.0003821627526200921,0.05879901176295286,0.4803268142469356,0.5001441059108083,0.43133767572269366,0.1179301247737372,0.8135267616720211,4.243277793538169,5.44987505772248,0.1371577139125046,saglam,0,24.576,20,underhang_radyal,5,24.576.csv,saglam_0g_24.576
0.12734300801278883,0.00039104157711901687,0.0608670939363726,0.47797751039288977,0.5232622330540836,0.3803804569399913,0.12278457245937008,0.7620358302472026,3.7141426013252152,4.821458317375651,0.15071185566648554,saglam,0,24.576,20,underhang_radyal,6,24.576.csv,saglam_0g_24.576
0.028019286628071523,0.00010766574963750629,0.004997286863970546,0.1783516807592664,0.7020926371814924,0.7446701041402276,2.2563733582622127,1.4990939354887887,2.072528827942321,2.5121340802686998,0.028157953100551854,saglam,0,24.576,20,overhang_radyal,0,24.576.csv,saglam_0g_24.576
0.027710427917826796,9.906229399981757e-05,0.0036236180588754634,0.1307673078701731,0.9391891646018243,1.3363921296875403,2.6193225980097004,2.1901646815704177,2.0303316903926314,2.425502307554859,0.028370159965842013,saglam,0,24.576,20,overhang_radyal,1,24.576.csv,saglam_0g_24.576
0.02758439623984497,8.225634964628743e-05,0.0027127293558865556,0.09834289401156959,1.7063419234154469,1.245509281087587,2.8198945374715048,2.9571727420794844,2.1200634779955876,2.8616640148813217,0.028104511465801174,saglam,0,24.576,20,overhang_radyal,2,24.576.csv,saglam_0g_24.576
0.028681726496444786,9.74728115912831e-05,0.0027580330791479417,0.09615993930468764,1.5688279587652736,1.873650919056977,3.636320731911112,3.269353259778391,2.0839453455633157,2.4879500209146337,0.028196823968032438,saglam,0,24.576,20,overhang_radyal,3,24.576.csv,saglam_0g_24.576
0.027920242656507294,9.325778286783378e-05,0.004352628116401516,0.15589506759645463,1.1116311316057632,0.8327059785017532,2.2489185524744473,1.8555847023508014,2.1009305580188418,2.4922225683354755,0.028545621624752757,saglam,0,24.576,20,overhang_radyal,4,24.576.csv,saglam_0g_24.576
0.02821200683962584,0.00010668120701939344,0.0051892789891225515,0.18393866903682615,0.8582087743870581,0.9102047177194266,1.4864547991275183,1.6592531111187385,2.0769388529251573,2.3360837135038324,0.028166173910595785,saglam,0,24.576,20,overhang_radyal,5,24.576.csv,saglam_0g_24.576
0.027725968724792507,9.379637401670287e-05,0.005632866473178154,0.20316211595298,0.7395575099159216,0.8312075627043599,1.421435941783792,1.4633544210126725,2.092805585579071,2.564963727573843,0.028045247000796508,saglam,0,24.576,20,overhang_radyal,6,24.576.csv,saglam_0g_24.576
0.1363048218237001,0.0005712894301552431,0.0881562590401528,0.6467581840467056,0.41570266477413187,0.20794938395789392,0.034217048148583624,0.5283069733214716,3.814474411743365,5.0203926949533155,0.1422912203314079,saglam,0,25.6,30,underhang_radyal,0,25.6.csv,saglam_0g_25.6
0.13729310261899658,0.0005532124273553859,0.08608073971555402,0.6269851731285477,0.42361315478766887,0.18663594270530182,0.0390513588184175,0.5202234652500461,3.7228623948574784,4.422283200349364,0.1387569456604104,saglam,0,25.6,30,underhang_radyal,1,25.6.csv,saglam_0g_25.6
0.1375434966371321,0.0005546593433615706,0.08836159245027521,0.6424265385861808,0.42394514544205375,0.16157613811697574,0.03974640414238284,0.49049527867212306,3.639590634145876,4.57647586113138,0.1410830825297303,saglam,0,25.6,30,underhang_radyal,2,25.6.csv,saglam_0g_25.6
0.13595792228808268,0.0005621931130497909,0.08578772052337223,0.6309872869413578,0.40509634590881527,0.2097536914264549,0.03130860461442308,0.5116096876120246,3.4554512869863707,5.038399329044291,0.15261931140470222,saglam,0,25.6,30,underhang_radyal,3,25.6.csv,saglam_0g_25.6
0.14176240892581088,0.0005828482907911937,0.09184868084870802,0.6479057568507295,0.4269799912827136,0.2655744252451309,0.0366056916326421,0.5883334870984328,3.8916293764232432,4.834135844573684,0.148910069879527,saglam,0,25.6,30,underhang_radyal,4,25.6.csv,saglam_0g_25.6
0.13600762020530183,0.0005688546465980869,0.09051752595472731,0.665532753366515,0.389407494298589,0.17562957202310758,0.06287684054577514,0.4927817411130992,3.844424070531527,5.942199814522326,0.13985635474768726,saglam,0,25.6,30,underhang_radyal,5,25.6.csv,saglam_0g_25.6
0.13771051796929124,0.0005495657404453435,0.08739138579483284,0.6346021137883315,0.40186061298133374,0.1988528788700729,0.05342285239554035,0.4951856820222738,3.8889206210998153,5.685303929595455,0.1399566532127214,saglam,0,25.6,30,underhang_radyal,6,25.6.csv,saglam_0g_25.6
0.02817206110285787,0.00010112124593076643,0.00417368976717367,0.14814996147378534,1.5035393469721734,0.8044242675076191,1.7385795413048082,2.0059984841245693,2.0515890230054983,2.3574336897815567,0.027938914100330375,saglam,0,25.6,30,overhang_radyal,0,25.6.csv,saglam_0g_25.6
0.027797854717949006,9.987282298320445e-05,0.005373801914515236,0.19331714511235534,1.0121290861061452,0.5993270124024049,1.4807164558105699,1.3981792160258255,2.0355465446018908,2.4724610288600055,0.028227323785649402,saglam,0,25.6,30,overhang_radyal,1,25.6.csv,saglam_0g_25.6
0.028140627647330115,7.892674551252131e-05,0.002873125609750599,0.10209884604052506,2.097649771986335,1.2248102963779528,2.3628005881859915,2.9756398466131784,2.0878113727219123,2.520810604946421,0.028291433492325553,saglam,0,25.6,30,overhang_radyal,2,25.6.csv,saglam_0g_25.6
0.02794688382602535,9.690898919234432e-05,0.005121929935226534,0.18327374053322887,0.9143112726224601,0.6741364408105452,1.3407023368105178,1.5688908491743903,2.0573878638571514,2.5765514860195755,0.028045285221599325,saglam,0,25.6,30,overhang_radyal,3,25.6.csv,saglam_0g_25.6
0.02824149641695976,9.390071639747663e-05,0.004104153700241339,0.1453235210876207,1.0954356371297351,0.7820652801811063,1.7531613962182024,1.9191104663325704,2.030593888991851,2.3991821691537156,0.028260634575428326,saglam,0,25.6,30,overhang_radyal,4,25.6.csv,saglam_0g_25.6
0.02812224946195519,0.00010144905776423034,0.004019734867089171,0.1429378852635625,1.1325337829372215,0.810068662615749,1.9293795594998857,2.0159696177718462,2.034652533905005,2.515718896299352,0.02793587484023641,saglam,0,25.6,30,overhang_radyal,5,25.6.csv,saglam_0g_25.6
0.027635241834600838,7.242613324098094e-05,0.003099813298382289,0.11216885008000849,0.9546383903072104,1.0012423637882075,1.9144748397555948,2.2895758841290847,2.073559147427977,2.6904516449496407,0.028113611591964276,saglam,0,25.6,30,overhang_radyal,6,25.6.csv,saglam_0g_25.6
